"institution","id","doi","publisher","publicationYear","resourceType","resourceTypeGeneral","url","metadataVersion","citationCount","versionCount","registered","subjects","dates","relatedIdentifiers","sizes","rightsList","descriptions","geoLocations","fundingReferences","formats","titles","creators","language","container.title","publisher_plus","group"
"Duke","13216","10.7924/r4rf5r157","Duke University Libraries","2020",NA,"dataset","http://dx.doi.org/10.7924/r4rf5r157",NA,0,NA,"2020-06-02",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13217","10.7924/r46w9b248","Duke University Libraries","2019",NA,"dataset","http://dx.doi.org/10.7924/r46w9b248",NA,1,NA,"2019-02-26",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Duke Digital Repository","Duke-Duke Digital Repository","IR_publisher"
"Duke","13218","10.7924/r42v2m409","Duke University Libraries","2021",NA,"dataset","http://dx.doi.org/10.7924/r42v2m409",NA,0,NA,"2021-06-29",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13219","10.7924/r44q80q5d","Duke University Libraries","2021",NA,"dataset","http://dx.doi.org/10.7924/r44q80q5d",NA,0,NA,"2021-11-18",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13220","10.7924/r4db82p1j","Duke University Libraries","2020",NA,"dataset","http://dx.doi.org/10.7924/r4db82p1j",NA,0,NA,"2020-08-18",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13221","10.7924/r4cc1366g","Duke University Libraries","2021",NA,"dataset","http://dx.doi.org/10.7924/r4cc1366g",NA,0,NA,"2021-09-16",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13222","10.7924/r4s46r07b","Duke University Libraries","2021",NA,"dataset","http://dx.doi.org/10.7924/r4s46r07b",NA,1,NA,"2021-07-02",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13223","10.7924/r4ws8r786","Duke University Libraries","2021",NA,"dataset","http://dx.doi.org/10.7924/r4ws8r786",NA,0,NA,"2021-06-09",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13224","10.7924/r4jh3m094","Duke University Libraries","2020",NA,"dataset","http://dx.doi.org/10.7924/r4jh3m094",NA,1,NA,"2020-08-05",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13225","10.7924/r4gq6zn8w","Duke University Libraries","2021",NA,"dataset","http://dx.doi.org/10.7924/r4gq6zn8w",NA,0,NA,"2021-05-24",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13226","10.7924/g81n7z29","Duke University Libraries","2017",NA,"dataset","http://dx.doi.org/10.7924/g81n7z29",NA,0,NA,"2017",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Duke Digital Repository","Duke-Duke Digital Repository","IR_publisher"
"Duke","13227","10.7924/r4p270q6x","Duke University Libraries","2022",NA,"dataset","http://dx.doi.org/10.7924/r4p270q6x",NA,1,NA,"2022-03-30",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13228","10.7924/r4m61gc19","Duke University Libraries","2018",NA,"dataset","http://dx.doi.org/10.7924/r4m61gc19",NA,0,NA,"2018-11-27",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Duke Digital Repository","Duke-Duke Digital Repository","IR_publisher"
"Duke","13229","10.7924/r4cz38d99","Duke University Libraries","2020",NA,"dataset","http://dx.doi.org/10.7924/r4cz38d99",NA,0,NA,"2020-12-18",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13230","10.7924/r4cr5x93m","Duke University Libraries","2021",NA,"dataset","http://dx.doi.org/10.7924/r4cr5x93m",NA,0,NA,"2021-10-26",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13231","10.7924/r4542pd2c","Duke University Libraries","2019",NA,"dataset","http://dx.doi.org/10.7924/r4542pd2c",NA,1,NA,"2019-10-08",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Duke Digital Repository","Duke-Duke Digital Repository","IR_publisher"
"Duke","13232","10.7924/r44f1tk8k","Duke University Libraries","2020",NA,"dataset","http://dx.doi.org/10.7924/r44f1tk8k",NA,1,NA,"2020-10-26",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13233","10.7924/r4bk1j35s","Duke University Libraries","2022",NA,"dataset","http://dx.doi.org/10.7924/r4bk1j35s",NA,0,NA,"2022-08-04",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13234","10.7924/r49g5s86k","Duke University Libraries","2022",NA,"dataset","http://dx.doi.org/10.7924/r49g5s86k",NA,0,NA,"2022-05-13",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13235","10.7924/r4v122j79","Duke University Libraries","2020",NA,"dataset","http://dx.doi.org/10.7924/r4v122j79",NA,1,NA,"2020-08-25",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13236","10.7924/r4pz54w7h","Duke University Libraries","2018",NA,"dataset","http://dx.doi.org/10.7924/r4pz54w7h",NA,0,NA,"2018",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Duke Digital Repository","Duke-Duke Digital Repository","IR_publisher"
"Duke","13237","10.7924/r4fq9x365","Duke University Libraries","2020",NA,"dataset","http://dx.doi.org/10.7924/r4fq9x365",NA,0,NA,"2020-08-03",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13238","10.7924/g8jh3j7b","Duke University Libraries","2017",NA,"dataset","http://dx.doi.org/10.7924/g8jh3j7b",NA,0,NA,"2017",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Duke Digital Repository","Duke-Duke Digital Repository","IR_publisher"
"Duke","13239","10.7924/r4gq6z428","Duke University Libraries","2020",NA,"dataset","http://dx.doi.org/10.7924/r4gq6z428",NA,0,NA,"2020-10-28",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13240","10.7924/r4df6pn9p","Duke University Libraries","2018",NA,"dataset","http://dx.doi.org/10.7924/r4df6pn9p",NA,0,NA,"2018-11-27",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Duke Digital Repository","Duke-Duke Digital Repository","IR_publisher"
"Duke","13241","10.7924/r49z94h1s","Duke University Libraries","2019",NA,"dataset","http://dx.doi.org/10.7924/r49z94h1s",NA,0,NA,"2019-09-27",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Duke Digital Repository","Duke-Duke Digital Repository","IR_publisher"
"Duke","13242","10.7924/r4s75hv98","Duke University Libraries","2022",NA,"dataset","http://dx.doi.org/10.7924/r4s75hv98",NA,1,NA,"2022-07-12",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13243","10.7924/r4sj1f98c","Duke University Libraries","2018",NA,"dataset","http://dx.doi.org/10.7924/r4sj1f98c",NA,0,NA,"2018-10-15",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Duke Digital Repository","Duke-Duke Digital Repository","IR_publisher"
"Duke","13244","10.7924/r4dz09m64","Duke University Libraries","2021",NA,"dataset","http://dx.doi.org/10.7924/r4dz09m64",NA,0,NA,"2021-03-31",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13245","10.7924/r4833xs44","Duke University Libraries","2022",NA,"dataset","http://dx.doi.org/10.7924/r4833xs44",NA,0,NA,"2022-03-31",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13246","10.7924/g88050n6","Duke University Libraries","2017",NA,"dataset","http://dx.doi.org/10.7924/g88050n6",NA,0,NA,"2017",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Duke Digital Repository","Duke-Duke Digital Repository","IR_publisher"
"Duke","13247","10.7924/r41r6vf5t","Duke University Libraries","2021",NA,"dataset","http://dx.doi.org/10.7924/r41r6vf5t",NA,0,NA,"2021-02-04",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13248","10.7924/r4rn36833","Duke University Libraries","2020",NA,"dataset","http://dx.doi.org/10.7924/r4rn36833",NA,0,NA,"2020-09-29",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13249","10.7924/g8h41pbg","Duke University Libraries","2014",NA,"dataset","http://dx.doi.org/10.7924/g8h41pbg",NA,4,NA,"2014",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Duke Digital Repository","Duke-Duke Digital Repository","IR_publisher"
"Duke","13250","10.7924/r4t72c41h","Duke University Libraries","2018",NA,"dataset","http://dx.doi.org/10.7924/r4t72c41h",NA,0,NA,"2018-12-28",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Duke Digital Repository","Duke-Duke Digital Repository","IR_publisher"
"Duke","13251","10.7924/r4jd5093j","Duke University Libraries","2022",NA,"dataset","http://dx.doi.org/10.7924/r4jd5093j",NA,0,NA,"2022-03-08",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13252","10.7924/r41n85692","Duke University Libraries","2021",NA,"dataset","http://dx.doi.org/10.7924/r41n85692",NA,0,NA,"2021-06-24",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13253","10.7924/r4r49m981","Duke University Libraries","2019",NA,"dataset","http://dx.doi.org/10.7924/r4r49m981",NA,0,NA,"2019-08-16",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Duke Digital Repository","Duke-Duke Digital Repository","IR_publisher"
"Duke","13254","10.7924/r4cv4kb23","Duke University Libraries","2021",NA,"dataset","http://dx.doi.org/10.7924/r4cv4kb23",NA,0,NA,"2021-04-16",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13255","10.7924/r4s181m3h","Duke University Libraries","2021",NA,"dataset","http://dx.doi.org/10.7924/r4s181m3h",NA,0,NA,"2021-07-27",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13256","10.7924/g8qn64nt","Duke University Libraries","2016",NA,"dataset","http://dx.doi.org/10.7924/g8qn64nt",NA,0,NA,"2016",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Duke Digital Repository","Duke-Duke Digital Repository","IR_publisher"
"Duke","13257","10.7924/r4jm2bv29","Duke University Libraries","2021",NA,"dataset","http://dx.doi.org/10.7924/r4jm2bv29",NA,0,NA,"2021-08-25",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13258","10.7924/r49w0dr6j","Duke University Libraries","2019",NA,"dataset","http://dx.doi.org/10.7924/r49w0dr6j",NA,1,NA,"2019-02-22",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Duke Digital Repository","Duke-Duke Digital Repository","IR_publisher"
"Duke","13259","10.7924/r4qn65b0z","Duke University Libraries","2020",NA,"dataset","http://dx.doi.org/10.7924/r4qn65b0z",NA,0,NA,"2020-09-16",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13260","10.7924/r4nv9kp8v","Duke University Libraries","2022",NA,"dataset","http://dx.doi.org/10.7924/r4nv9kp8v",NA,0,NA,"2022-02-10",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13261","10.7924/r4hh6p604","Duke University Libraries","2022",NA,"dataset","http://dx.doi.org/10.7924/r4hh6p604",NA,0,NA,"2022-05-26",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13262","10.7924/g8kw5cx3","Duke University Libraries","2016",NA,"dataset","http://dx.doi.org/10.7924/g8kw5cx3",NA,1,NA,"2016",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Duke Digital Repository","Duke-Duke Digital Repository","IR_publisher"
"Duke","13263","10.7924/r4f47nd3t","Duke University Libraries","2020",NA,"dataset","http://dx.doi.org/10.7924/r4f47nd3t",NA,0,NA,"2020-05-19",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13264","10.7924/g8mw2f2w","Duke University Libraries","2014",NA,"dataset","http://dx.doi.org/10.7924/g8mw2f2w",NA,3,NA,"2014",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Duke Digital Repository","Duke-Duke Digital Repository","IR_publisher"
"Duke","13265","10.7924/r4bz67v25","Duke University Libraries","2021",NA,"dataset","http://dx.doi.org/10.7924/r4bz67v25",NA,1,NA,"2021-05-19",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13266","10.7924/r4g44p43t","Duke University Libraries","2020",NA,"dataset","http://dx.doi.org/10.7924/r4g44p43t",NA,1,NA,"2020-01-08",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Duke Digital Repository","Duke-Duke Digital Repository","IR_publisher"
"Duke","13267","10.7924/r4fq9z00b","Duke University Libraries","2021",NA,"dataset","http://dx.doi.org/10.7924/r4fq9z00b",NA,0,NA,"2021-07-20",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13268","10.7924/r4hq43669","Duke University Libraries","2022",NA,"dataset","http://dx.doi.org/10.7924/r4hq43669",NA,0,NA,"2022-06-22",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13269","10.7924/r4gh9jq3g","Duke University Libraries","2021",NA,"dataset","http://dx.doi.org/10.7924/r4gh9jq3g",NA,0,NA,"2021-02-15",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13270","10.7924/g8cj8bjk","Duke University Libraries","2017",NA,"dataset","http://dx.doi.org/10.7924/g8cj8bjk",NA,1,NA,"2017",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Duke Digital Repository","Duke-Duke Digital Repository","IR_publisher"
"Duke","13271","10.7924/r43f4sx2k","Duke University Libraries","2020",NA,"dataset","http://dx.doi.org/10.7924/r43f4sx2k",NA,1,NA,"2020-01-07",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13272","10.7924/r4ww7bs1p","Duke University Libraries","2019",NA,"dataset","http://dx.doi.org/10.7924/r4ww7bs1p",NA,0,NA,"2019-02-04",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Duke Digital Repository","Duke-Duke Digital Repository","IR_publisher"
"Duke","13273","10.7924/r4jw8dj9h","Duke University Libraries","2020",NA,"dataset","http://dx.doi.org/10.7924/r4jw8dj9h",NA,0,NA,"2020-06-12",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13274","10.7924/r40z78x37","Duke University Libraries","2021",NA,"dataset","http://dx.doi.org/10.7924/r40z78x37",NA,1,NA,"2021-12-09",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13275","10.7924/r4h41tp1v","Duke University Libraries","2021",NA,"dataset","http://dx.doi.org/10.7924/r4h41tp1v",NA,0,NA,"2021-12-20",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13276","10.7924/r4ww7dx6q","Duke University Libraries","2020",NA,"dataset","http://dx.doi.org/10.7924/r4ww7dx6q",NA,0,NA,"2020-08-05",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13277","10.7924/r41n87v9d","Duke University Libraries","2022",NA,"dataset","http://dx.doi.org/10.7924/r41n87v9d",NA,0,NA,"2022-06-16",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13278","10.7924/r4ns0wt0d","Duke University Libraries","2022",NA,"dataset","http://dx.doi.org/10.7924/r4ns0wt0d",NA,0,NA,"2022-04-29",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13279","10.7924/r45d8zp3s","Duke University Libraries","2022",NA,"dataset","http://dx.doi.org/10.7924/r45d8zp3s",NA,0,NA,"2022-06-22",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13280","10.7924/r47m0fd7k","Duke University Libraries","2022",NA,"dataset","http://dx.doi.org/10.7924/r47m0fd7k",NA,0,NA,"2022-09-14",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13281","10.7924/r49w0mg11","Duke University Libraries","2022",NA,"dataset","http://dx.doi.org/10.7924/r49w0mg11",NA,0,NA,"2022-10-26",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13282","10.7924/r4vh5q02j","Duke University Libraries","2022",NA,"dataset","http://dx.doi.org/10.7924/r4vh5q02j",NA,1,NA,"2022-10-13",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13283","10.7924/g8h12zxr","Duke University Libraries","2017",NA,"dataset","http://dx.doi.org/10.7924/g8h12zxr",NA,0,NA,"2017",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Duke Digital Repository","Duke-Duke Digital Repository","IR_publisher"
"Duke","13284","10.7924/r4h133m7w","Duke University Libraries","2021",NA,"dataset","http://dx.doi.org/10.7924/r4h133m7w",NA,0,NA,"2021-09-03",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13285","10.7924/r4ft8mt51","Duke University Libraries","2021",NA,"dataset","http://dx.doi.org/10.7924/r4ft8mt51",NA,0,NA,"2021-02-04",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13286","10.7924/r4jq0xh5k","Duke University Libraries","2019",NA,"dataset","http://dx.doi.org/10.7924/r4jq0xh5k",NA,0,NA,"2019-01-17",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Duke Digital Repository","Duke-Duke Digital Repository","IR_publisher"
"Duke","13287","10.7924/r4pn94v5h","Duke University Libraries","2021",NA,"dataset","http://dx.doi.org/10.7924/r4pn94v5h",NA,0,NA,"2021-01-25",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13288","10.7924/r40p13p11","Duke University Libraries","2020",NA,"dataset","http://dx.doi.org/10.7924/r40p13p11",NA,0,NA,"2020-08-13",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Research Data Repository, Duke University","Duke-Research Data Repository, Duke University","IR_publisher"
"Duke","13289","10.7924/r4154jq8h","Duke University Libraries","2019",NA,"dataset","http://dx.doi.org/10.7924/r4154jq8h",NA,0,NA,"2019-08-27",<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,<NULL>,NA,"Duke Digital Repository","Duke-Duke Digital Repository","IR_publisher"
