"institution","id","type","DOI","identifiers","creators","titles","publisher","container_type","container_title","container_volume","container_firstPage","container_identifier","container_identifierType","container_lastPage","publicationYear","subjects","contributors","dates","language","ris","bibtex","citeproc","schemaOrg","resourceType","resourceTypeGeneral","relatedIdentifiers","sizes","formats","version","rightsList","descriptions","geoLocations","fundingReferences","URL","contentUrl","metadataVersion","schemaVersion","source","isActive","state","reason","viewCount","downloadCount","referenceCount","citationCount","partCount","partOfCount","versionCount","versionOfCount","created","registered","published","updated","data_id","data_type","container_issue","group","member","reference-count","title","created.date-parts2","created.date-parts3","created.date-time","created.timestamp","name","doi","url","container.title","publisher_plus"
"Virginia Tech","10.7294/19436495",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-04-04T18:27:42Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19436495","https://data.lib.vt.edu/articles/dataset/Computational_Output_from_Ceres_broad-scale_surface_geomorphology_largely_due_to_asymmetric_internal_convection/19436495",NA,"Virginia Tech"
"Virginia Tech","10.7294/19436495.v1",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-04-04T18:27:42Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19436495.v1","https://data.lib.vt.edu/articles/dataset/Computational_Output_from_Ceres_broad-scale_surface_geomorphology_largely_due_to_asymmetric_internal_convection/19436495/1",NA,"Virginia Tech"
"Virginia Tech","10.7294/19522195",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-06-06T15:23:24Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19522195","https://data.lib.vt.edu/articles/dataset/Data_from_Let_s_stick_together_infection_enhances_preferences_for_social_settings_in_a_songbird_species/19522195",NA,"Virginia Tech"
"Virginia Tech","10.7294/19583410",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-04-18T17:09:21Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19583410","https://data.lib.vt.edu/articles/dataset/Racial_Identity_Reparations_and_Modern_Views_of_Justice_Concerning_Slavery/19583410",NA,"Virginia Tech"
"Virginia Tech","10.7294/19583410.v1",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-04-18T17:09:21Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19583410.v1","https://data.lib.vt.edu/articles/dataset/Racial_Identity_Reparations_and_Modern_Views_of_Justice_Concerning_Slavery/19583410/1",NA,"Virginia Tech"
"Virginia Tech","10.7294/19709143",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Software","Software",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-05-09T16:07:31Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19709143","https://data.lib.vt.edu/articles/software/Micromagnetic_Simulation_and_Python_Analysis_of_Superfluid-like_Spin_Transport_in_Magnetic_Nanostrips/19709143",NA,"Virginia Tech"
"Virginia Tech","10.7294/19709143.v1",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Software","Software",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-05-09T16:07:31Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19709143.v1","https://data.lib.vt.edu/articles/software/Micromagnetic_Simulation_and_Python_Analysis_of_Superfluid-like_Spin_Transport_in_Magnetic_Nanostrips/19709143/1",NA,"Virginia Tech"
"Virginia Tech","10.7294/19735546",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,3,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-05-12T17:51:25Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19735546","https://data.lib.vt.edu/articles/dataset/Alignment_files_associated_with_thesis/19735546",NA,"Virginia Tech"
"Virginia Tech","10.7294/19738957.v1",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-05-11T13:08:57Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19738957.v1","https://data.lib.vt.edu/articles/dataset/Data_for_Hotspot_for_Building_Collapse_due_to_Land_Subsidence_in_the_Coastal_City_of_Lagos_West_Africa/19738957/1",NA,"Virginia Tech"
"Virginia Tech","10.7294/19738957",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-05-11T13:08:57Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19738957","https://data.lib.vt.edu/articles/dataset/Data_for_Hotspot_for_Building_Collapse_due_to_Land_Subsidence_in_the_Coastal_City_of_Lagos_West_Africa/19738957",NA,"Virginia Tech"
"Virginia Tech","10.7294/19755016",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-05-25T10:48:42Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19755016","https://data.lib.vt.edu/articles/dataset/Honey_bee_waggle_dance_data_and_code_to_analyze_foraging_at_Tidewater_Agricultural_Research_Extension_Center_TAREC_as_part_of_Bees-as-Bioindicators_project/19755016",NA,"Virginia Tech"
"Virginia Tech","10.7294/19735546.v1",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-05-12T17:51:26Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19735546.v1","https://data.lib.vt.edu/articles/dataset/Alignment_files_associated_with_thesis/19735546/1",NA,"Virginia Tech"
"Virginia Tech","10.7294/19735546.v2",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-05-12T18:13:31Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19735546.v2","https://data.lib.vt.edu/articles/dataset/Alignment_files_associated_with_thesis/19735546/2",NA,"Virginia Tech"
"Virginia Tech","10.7294/19735546.v3",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-05-13T14:51:36Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19735546.v3","https://data.lib.vt.edu/articles/dataset/Alignment_files_associated_with_thesis/19735546/3",NA,"Virginia Tech"
"Virginia Tech","10.7294/19772902",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-05-16T19:08:33Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19772902","https://data.lib.vt.edu/articles/dataset/Active_Forest_Management_in_the_Southeastern_United_States_1987-2019_0_25_degree_/19772902",NA,"Virginia Tech"
"Virginia Tech","10.7294/19772902.v1",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-05-16T19:08:33Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19772902.v1","https://data.lib.vt.edu/articles/dataset/Active_Forest_Management_in_the_Southeastern_United_States_1987-2019_0_25_degree_/19772902/1",NA,"Virginia Tech"
"Virginia Tech","10.7294/19778806",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-05-17T13:24:33Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19778806","https://data.lib.vt.edu/articles/dataset/Data_to_accompany_the_paper_Highly_variable_densities_and_a_decline_in_critically_endangered_golden-crowned_sifaka_Propithecus_tattersalli_population_abundance_from_2008-2018_International_Journal_of_Primatology_In_review_2022_/19778806",NA,"Virginia Tech"
"Virginia Tech","10.7294/19778806.v1",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-05-17T13:24:33Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19778806.v1","https://data.lib.vt.edu/articles/dataset/Data_to_accompany_the_paper_Highly_variable_densities_and_a_decline_in_critically_endangered_golden-crowned_sifaka_Propithecus_tattersalli_population_abundance_from_2008-2018_International_Journal_of_Primatology_In_review_2022_/19778806/1",NA,"Virginia Tech"
"Virginia Tech","10.7294/16568412.v2",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-05-17T21:02:26Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/16568412.v2","https://data.lib.vt.edu/articles/dataset/Effects_of_Non-Photosynthetic_Vegetation_on_Dust_Emissions/16568412/2",NA,"Virginia Tech"
"Virginia Tech","10.7294/19852669",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-05-25T16:27:23Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19852669","https://data.lib.vt.edu/articles/dataset/Land_Use_and_Cover_in_the_Southeastern_United_States_1987-2019_0_25_degree_/19852669",NA,"Virginia Tech"
"Virginia Tech","10.7294/19852828",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-05-25T16:29:06Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19852828","https://data.lib.vt.edu/articles/dataset/Virginia_Forest_Harvest_Points_2014-2017/19852828",NA,"Virginia Tech"
"Virginia Tech","10.7294/19755016.v1",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-05-25T10:48:43Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19755016.v1","https://data.lib.vt.edu/articles/dataset/Honey_bee_waggle_dance_data_and_code_to_analyze_foraging_at_Tidewater_Agricultural_Research_Extension_Center_TAREC_as_part_of_Bees-as-Bioindicators_project/19755016/1",NA,"Virginia Tech"
"Virginia Tech","10.7294/19852669.v1",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-05-25T16:27:23Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19852669.v1","https://data.lib.vt.edu/articles/dataset/Land_Use_and_Cover_in_the_Southeastern_United_States_1987-2019_0_25_degree_/19852669/1",NA,"Virginia Tech"
"Virginia Tech","10.7294/19852828.v1",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-05-25T16:29:06Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19852828.v1","https://data.lib.vt.edu/articles/dataset/Virginia_Forest_Harvest_Points_2014-2017/19852828/1",NA,"Virginia Tech"
"Virginia Tech","10.7294/19938236",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-06-01T11:25:29Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19938236","https://data.lib.vt.edu/articles/dataset/Virginia_Pine_Harvest_Activity_Classification_2014-2017/19938236",NA,"Virginia Tech"
"Virginia Tech","10.7294/19938236.v1",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-06-01T11:25:29Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19938236.v1","https://data.lib.vt.edu/articles/dataset/Virginia_Pine_Harvest_Activity_Classification_2014-2017/19938236/1",NA,"Virginia Tech"
"Virginia Tech","10.7294/19952654",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-07-13T14:12:44Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19952654","https://data.lib.vt.edu/articles/dataset/Honey_bee_waggle_dance_data_and_code_to_analyze_foraging_at_Alson_H_Smith_Jr_Agricultural_Research_Extension_Center_WAREC_as_part_of_Bees-as-Bioindicators_project_/19952654",NA,"Virginia Tech"
"Virginia Tech","10.7294/19968413",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-06-03T16:57:02Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19968413","https://data.lib.vt.edu/articles/dataset/Land_deformation_estimates_over_Central_Valley_California_associated_with_Water_Resources_Research_Publication_Sustained_Groundwater_Loss_in_California_s_Central_Valley_Exacerbated_by_Intense_Drought_Periods_by_Ojha_et_al_2018/19968413",NA,"Virginia Tech"
"Virginia Tech","10.7294/19968413.v1",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-06-03T16:57:02Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19968413.v1","https://data.lib.vt.edu/articles/dataset/Land_deformation_estimates_over_Central_Valley_California_associated_with_Water_Resources_Research_Publication_Sustained_Groundwater_Loss_in_California_s_Central_Valley_Exacerbated_by_Intense_Drought_Periods_by_Ojha_et_al_2018/19968413/1",NA,"Virginia Tech"
"Virginia Tech","10.7294/19986026",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-06-09T11:22:01Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19986026","https://data.lib.vt.edu/articles/dataset/Investigation_of_the_Relationships_Between_Geotechnical_Sediment_Properties_and_Sediment_Dynamics_Using_Geotechnical_and_Geophysical_Field_Measurements/19986026",NA,"Virginia Tech"
"Virginia Tech","10.7294/19522195.v1",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-06-06T15:23:25Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19522195.v1","https://data.lib.vt.edu/articles/dataset/Data_from_Let_s_stick_together_infection_enhances_preferences_for_social_settings_in_a_songbird_species/19522195/1",NA,"Virginia Tech"
"Virginia Tech","10.7294/19968413.v2",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-06-07T09:23:30Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19968413.v2","https://data.lib.vt.edu/articles/dataset/Land_deformation_estimates_over_Central_Valley_California_associated_with_Water_Resources_Research_Publication_Sustained_Groundwater_Loss_in_California_s_Central_Valley_Exacerbated_by_Intense_Drought_Periods_by_Ojha_et_al_2018/19968413/2",NA,"Virginia Tech"
"Virginia Tech","10.7294/19968908.v1",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-06-07T09:54:37Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19968908.v1","https://data.lib.vt.edu/articles/dataset/Groundwater_volume_loss_estimates_over_Central_Valley_California_associated_with_Water_Resources_Research_Publication_Sustained_Groundwater_Loss_in_California_s_Central_Valley_Exacerbated_by_Intense_Drought_Periods_by_Ojha_et_al_2018/19968908/1",NA,"Virginia Tech"
"Virginia Tech","10.7294/19968908",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-06-07T09:54:37Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19968908","https://data.lib.vt.edu/articles/dataset/Groundwater_volume_loss_estimates_over_Central_Valley_California_associated_with_Water_Resources_Research_Publication_Sustained_Groundwater_Loss_in_California_s_Central_Valley_Exacerbated_by_Intense_Drought_Periods_by_Ojha_et_al_2018/19968908",NA,"Virginia Tech"
"Virginia Tech","10.7294/19969019",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-06-07T10:08:23Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19969019","https://data.lib.vt.edu/articles/dataset/Groundwater_volume_change_time_series_over_San_Joaquin_Valley_California_associated_with_Journal_of_Geophysical_Research_Solid_Earth_Publication_Groundwater_Loss_and_Aquifer_System_Compaction_in_San_Joaquin_Valley_During_2012_2015_Drought_b/19969019",NA,"Virginia Tech"
